DEPARTURE_AIRPORT_IATA,ARRIVAL_AIRPORT_IATA,tot_???,tot_ALLARMATI,tot_ALLARMI CHIUSI,tot_ALLARMI CHIUSI CON AZIONE (CC.XX),tot_ALLARMI GENERATI,tot_ALLARMI GENERATI DA BCS,tot_ALLARMI GENERATI DA INTERPOL,tot_ALLARMI GENERATI DA SDI/NSIS,tot_ALLARMI NON CHIUSI,tot_ALLARMI RILEVANTI,tot_ALTRO,tot_ERRATA SEGNALAZIONE BCS,tot_ERRATA SEGNALAZIONE NSIS,tot_ERRATA SEGNALAZIONE SDI,tot_INAMMISSIBILITA SCHENGEN - ART.24,tot_MANCATO AGGIORNAMENTO SCHENGEN NSIS,tot_MANCATO AGGIORNAMENTO SDI,tot_N/C,tot_NOTIFICA ATTI/PROVV,tot_NULLA A PROCEDERE INT,tot_NULLA A PROCEDERE NSIS,tot_NULLA A PROCEDERE SDI,tot_RESPINTO/A,tot_VIAGGIATORI CON ALLARMI,tot_VIAGGIATORI ENTRATI NEL SISTEMA,tot_VIAGGIATORI INVESTIGATI,tot_VOLI CON ALLARMI,tot_VOLI DISPONIBILI IN INGRESSO AL SISTEMA,tot_VOLI INVESTIGATI (SDI/NSIS - INTERPOL - TSC),"tot_VOLI SOLO VISUALIZZATI, MA NON INVESTIGATI",DEPARTURE_CITY,DEPARTURE_COUNTRY,n_high_risk,n_medium_risk,tot_entries,tot_investigated,tot_alarms,n_records,alarm_intensity,alert_rate,investigation_rate,alert_rate_ALB,alert_rate_AFG,alert_rate_AGO,alert_rate_doc_VISTO,alert_rate_doc_PERMESSO DI SOGGIORNO,alert_rate_doc_PASSAPORTO,pct_SEGNALATO,pct_IN ATTESA,pct_RESPINTO,pct_FERMATO,route,if_anomaly,if_score,lof_anomaly,lof_score,dbscan_anomaly,z_max,z_anomaly,anomaly_votes,anomaly_consensus
MIA,NAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,MIA→NAP,0,-0.17074929636060304,0,1.0185482931081709,0,,0,0,0
MJI,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,TRIPOLI,LIBIA,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MJI→FCO,0,-0.16840243220568618,1,13252788497.84874,0,,0,1,0
MLE,BGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.0,6.0,2.0,3.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,MLE→BGY,0,-0.14236449144249774,0,1.124891313758133,0,,0,0,0
MLE,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,5.0,5.0,1.0,4.0,0.2,0.2,1.0,0.2,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,MLE→BLQ,0,-0.16536572306914865,1,10039943356.692444,0,,0,1,0
MLE,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,28.0,571.0,328.0,3.0,4.0,0.0,2.0,MALE,MALDIVE,0.0,0.0,14.0,10.0,2.0,7.0,0.2,0.2,0.7142857142857143,0.2,0.0,0.0,0.0,0.25,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,MLE→FCO,0,-0.10678359277537691,0,1.0886430545087442,0,,0,0,0
MLE,LIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,4.0,4.0,1.0,3.0,0.25,0.25,1.0,0.25,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,MLE→LIN,0,-0.13631142115007272,0,1.268824951095845,0,,0,0,0
MLE,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,0.0,0.0,0.0,1.0,0.0,MALE,MALDIVE,0.0,0.0,26.0,30.0,10.0,23.0,0.3333333333333333,0.3333333333333333,1.1538461538461537,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.35714285714285715,0.2857142857142857,0.14285714285714285,0.07142857142857142,MLE→MXP,0,-0.123461328586766,0,1.2093328950121705,0,,0,0,0
MLE,PMO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLE→PMO,0,-0.19158250487175138,1,4183443162.616479,0,,0,1,0
MLE,PSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,MLE→PSA,0,-0.17433460666716838,0,1.000225439587114,0,,0,0,0
MLE,VCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,3.0,3.0,2.0,3.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.3333333333333333,MLE→VCE,0,-0.1486480254625676,0,1.100511153971568,0,,0,0,0
MLE,VRN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,MLE→VRN,0,-0.17836845635822862,0,0.9893228794437136,0,,0,0,0
MNL,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,MNL→FCO,0,-0.14845872513355757,0,1.085936874991569,0,,0,0,0
MNL,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,3.0,3.0,1.0,2.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,MNL→MXP,0,-0.1732595321829315,0,0.9935513578352909,0,,0,0,0
MPM,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,MPM→FCO,0,-0.1688419022420523,0,1.0014565744799642,0,,0,0,0
MRU,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PLAISANCE,MAURITIUS,0.0,0.0,3.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,MRU→FCO,0,-0.15372384088693897,0,1.059409400787724,0,,0,0,0
MRU,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MRU→MXP,0,-0.1930279056121047,0,1.0,0,,0,0,0
MRU,VCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,MRU→VCE,0,-0.12001114772948596,0,1.1439961328935442,0,,0,0,0
MYR,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MYR→MXP,0,-0.18964232528296604,0,0.996456232691523,0,,0,0,0
NAV,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,2.0,1.0,1.0,0.5,0.5,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NAV→MXP,0,-0.14701404613121732,0,3.5151779419756473,0,,0,0,0
NBO,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NBO→BLQ,0,-0.1688419022420523,0,1.0014565744799642,0,,0,0,0
NBO,VCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NBO→VCE,0,-0.1930279056121047,0,1.0,0,,0,0,0
NCL,BGY,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,176.0,0.0,0.0,2.0,0.0,NEWCASTLE,REGNO UNITO,0.0,0.0,7.0,7.0,3.0,4.0,0.42857142857142855,0.42857142857142855,1.0,0.5,0.0,0.0,0.0,0.4,0.0,0.5,0.0,0.25,0.0,NCL→BGY,0,-0.1101680814899314,0,1.278424569090133,0,,0,0,0
NCL,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NEWCASTLE,REGNO UNITO,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,NCL→FCO,0,-0.17660747884346373,0,3.1209390608282686,0,,0,0,0
NCL,TRN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,364.0,181.0,0.0,0.0,0.0,1.0,NEWCASTLE,REGNO UNITO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NCL→TRN,0,-0.15815758940887303,0,1.908893225037237,0,,0,0,0
NHT,LIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NORTHOLT,REGNO UNITO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NHT→LIN,0,-0.18440239504358286,0,1.6251379226563276,0,,0,0,0
NKG,MXP,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,204.0,165.0,0.0,1.0,0.0,0.0,NANJING,CINA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NKG→MXP,0,-0.13626790666859656,0,1.6870513385154584,0,,0,0,0
NOS,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0,2.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NOS→MXP,0,-0.15370890018194944,0,1.1386379590237754,0,,0,0,0
NRT,CTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NRT→CTA,0,-0.1930279056121047,0,1.0,0,,0,0,0
NRT,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NRT→MXP,0,-0.17124599878673497,0,1.0003759171172946,0,,0,0,0
NRT,VCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,NRT→VCE,0,-0.0810776948303889,0,1.299410926663643,0,,0,0,0
NSI,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NSI→BLQ,0,-0.17433460666716838,0,1.000225439587114,0,,0,0,0
OAK,LIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,OAKLAND,STATI UNITI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OAK→LIN,0,-0.18429293683585046,0,1.3526823552152512,0,,0,0,0
ORD,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,ORD→FCO,0,-0.1789016624936262,1,1241478596.3713522,0,,0,1,0
ORD,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,3.0,3.0,1.0,2.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ORD→MXP,0,-0.15674706711679248,0,1.0175025659065298,0,,0,0,0
OUA,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,OUA→BLQ,0,-0.12007039439921602,0,1.23743990269359,0,,0,0,0
OXB,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,OXB→BLQ,0,-0.1688419022420523,0,1.0014565744799642,0,,0,0,0
OXF,LIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,OXFORD,REGNO UNITO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OXF→LIN,0,-0.18738310999428365,0,1.057455731696496,0,,0,0,0
PEK,FCO,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,25.0,734.0,250.0,2.0,4.0,1.0,0.0,PECHINO,CINA,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,PEK→FCO,0,-0.04972549497468165,0,1.8910604234409145,0,,0,0,0
PEK,MXP,0.0,0.0,23.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,789.0,524.0,1.0,0.0,3.0,1.0,PECHINO,CINA,0.0,0.0,3.0,3.0,1.0,3.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,PEK→MXP,0,-0.07353080956897246,0,1.1536068546613805,0,,0,0,0
PER,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PER→MXP,0,-0.18964232528296604,0,0.996456232691523,0,,0,0,0
PEW,BGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,PEW→BGY,0,-0.16563731086758193,0,1.1591763140516043,0,,0,0,0
PEW,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PEW→FCO,0,-0.1930279056121047,0,1.0,0,,0,0,0
PEW,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.0,5005.0,9.0,6.0,0.0017982017982017982,0.0017982017982017982,834.1666666666666,0.0,0.0015987210231814548,0.0,0.0011995201919232307,0.0,1.0,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,PEW→MXP,0,-0.09057241990994697,0,3.7197802706775915,0,,0,0,0
PHL,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,369.0,208.0,0.0,1.0,1.0,2.0,FILADELFIA,STATI UNITI,0.0,0.0,2.0,5.0,1.0,2.0,0.2,0.2,2.5,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,PHL→FCO,0,-0.10693172353308233,0,1.1149270955772972,0,,0,0,0
PHL,PSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,FILADELFIA,STATI UNITI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHL→PSA,0,-0.18322696535145178,0,1.0671793546653705,0,,0,0,0
PKX,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,PKX→FCO,0,-0.16893618219606577,0,0.9859499609296021,0,,0,0,0
PRN,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,498.0,0.0,2.0,0.0,0.0,0.0,PRISTINA,COSSOVO,0.0,0.0,157.0,154.0,24.0,29.0,0.15584415584415584,0.15584415584415584,0.9808917197452229,0.15584415584415584,0.0,0.0,0.0625,0.3076923076923077,0.08108108108108109,0.4,0.26666666666666666,0.06666666666666667,0.13333333333333333,PRN→MXP,0,-0.04787623629292914,0,1.9699901605833223,0,,0,0,0
PVG,FCO,0.0,0.0,0.0,0.0,0.0,4.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,465.0,0.0,4.0,1.0,0.0,0.0,SHANGHAI,CINA,0.0,0.0,8.0,7.0,6.0,5.0,0.8571428571428571,0.8571428571428571,0.875,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,PVG→FCO,0,-0.05662979782396499,0,1.9660999866067534,0,,0,0,0
PVG,MXP,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,19.0,255.0,0.0,1.0,1.0,2.0,2.0,SHANGHAI,CINA,0.0,0.0,5.0,5.0,6.0,2.0,1.2,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,PVG→MXP,0,-0.02816180979658095,0,2.0046444819810874,0,,0,0,0
PVR,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PVR→FCO,0,-0.17074929636060304,0,1.0185482931081709,0,,0,0,0
RAK,BGY,0.0,0.0,10.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,99.0,0.0,381.0,1.0,1.0,3.0,5.0,MARRAKECH,MAROCCO,0.0,0.0,10.0,10.0,6.0,7.0,0.6,0.6,1.0,0.6666666666666666,0.0,0.0,1.6666666666666667,1.0,0.0,0.2,0.0,0.2,0.6,RAK→BGY,1,0.0022757857035131668,0,1.8791579402737408,0,,0,1,0
